Date,Q,SCA,T,P,Day,Relative Humidity,Wind speed,Wind direction,Snow depth
7/10/2007,15.6,209.863727,8.0523734,37.0595398,191,85.13,2.87,220.76,0.000007
7/11/2007,17.5,202.5457015,7.7207019,17.7263565,192,85.59,1.75,221.03,0.000015
7/12/2007,17.3,196.5736235,7.3490277,11.4079323,193,84.26,2.95,210.02,0.000395
7/13/2007,17.3,192.2349327,8.0987431,19.0920525,194,85.32,2.96,208.74,0.000808
7/14/2007,16.9,189.553664,7.8791168,10.1745224,195,84.94,2.65,207.91,0.00025
7/15/2007,16.9,188.4880013,8.5858327,27.8014889,196,86.9,2.01,215.06,0.000186
7/16/2007,16.9,188.9961284,8.1154718,33.2629356,197,88.13,2.47,218.07,0.000154
7/17/2007,16.9,191.0362291,6.7757759,26.0499783,198,86.44,2.35,205.63,0.000123
7/18/2007,16.9,194.5664873,8.20263,2.40768766,199,85.95,2.49,204.67,0.000014
7/19/2007,17.3,199.5450867,8.5020106,56.9416885,200,88.95,2.47,214.78,0
7/20/2007,17.5,205.9302113,8.2328888,20.3254547,201,86.47,1.7,187.81,0.000234
7/21/2007,17.5,213.6242195,8.1890966,23.1086521,202,89.67,2.22,201.5,0.001052
7/22/2007,16.9,222.3061695,7.5289205,48.2337303,203,93.03,3.7,208.49,0.002295
7/23/2007,17.5,231.599294,7.4295096,27.2725372,204,90.81,2.77,215.15,0.001169
7/24/2007,17.3,241.1268259,6.854753,27.3397846,205,88.79,3.04,215.98,0.000535
7/25/2007,16.9,250.5119978,7.3713806,26.33992,206,90.38,3.38,218.24,0.002192
7/26/2007,17.3,259.3780427,6.7264374,19.7516251,207,91.51,3.1,208.32,0.006364
7/27/2007,17.3,267.3481934,6.9883689,7.00165892,208,88.69,2.12,200.99,0.00615
7/28/2007,17.3,274.0456825,6.39038,4.91721344,209,90.19,2.7,210.88,0.00326
7/29/2007,17.3,279.1432552,5.8765966,9.89711761,210,92.86,3.83,213.46,0.002039
7/30/2007,16.9,282.5117044,5.7071823,19.6326599,211,90.85,2.02,217.1,0.003177
7/31/2007,17.3,284.0713357,6.2034811,9.07805061,212,89.52,2.79,210.76,0.002742
8/1/2007,16.9,283.7424542,8.0340941,3.79101539,213,90.56,2.02,208.19,0.000672
8/2/2007,16.9,281.4453653,8.4220954,5.2614522,214,88.01,2.66,210.46,0.000146
8/3/2007,16.5,277.1003742,8.6690172,8.90816307,215,87.58,2.44,217.84,0.000042
8/4/2007,15.6,270.6277864,8.3471359,19.372818,216,83.85,2.16,223.97,0.000001
8/5/2007,15.9,261.947907,8.7256335,5.8518672,217,86.99,2.15,216.49,0
8/6/2007,15.6,251.1838939,8.5921639,11.4451132,218,85.92,2.31,214.55,0
8/7/2007,15.6,239.2703142,9.2097129,5.48831654,219,89.55,2.31,213.48,0
8/8/2007,15.6,227.3445879,8.887082,10.2487459,220,87.04,1.97,209.69,0
8/9/2007,15.6,216.5441345,9.1195817,2.4186554,221,89.03,2.46,217.41,0
8/10/2007,15.6,208.0063739,9.5414414,15.8315887,222,86.79,1.51,226.31,0
8/11/2007,14.3,202.8687258,9.3239485,20.4737644,223,87.09,1.84,209.91,0
8/12/2007,16.9,202.2686099,8.9298682,22.4726772,224,87.82,1.91,209.45,0
8/13/2007,19.9,207.3434459,7.7542484,9.40697384,225,88.2,2.53,222.8,0
8/14/2007,20,218.7405536,7.4749066,19.0774212,226,89.44,2.87,223.65,0.000002
8/15/2007,16.9,235.1468534,7.3518967,16.2829456,227,89.58,3.09,219.69,0.000003
8/16/2007,15.6,254.7591654,7.0738566,22.2240562,228,91.37,3.55,217.64,0.000002
8/17/2007,15.6,275.7743099,7.0000881,10.1428719,229,90.29,2.5,212.63,0.000001
8/18/2007,15.6,296.3891073,7.432551,25.6405773,230,86.18,1.93,205.94,0.000828
8/19/2007,14.3,314.8003778,7.1100338,24.6744251,231,88.07,2,214.46,0.008213
8/20/2007,14.3,329.2049418,7.4826516,1.95244563,232,86.64,2.01,204.38,0.007023
8/21/2007,14.3,337.7996195,8.3745269,3.5162046,233,87.11,1.91,220.91,0.001094
8/22/2007,14.3,339.3287057,8.4043617,4.20039082,234,85.02,2.32,224.36,0.00015
8/23/2007,15.6,334.726394,7.5807385,5.89753675,235,88.43,2.51,221.19,0.000016
8/24/2007,14.3,325.4743522,7.7252998,4.2113409,236,89.35,2.27,206.54,0.000002
8/25/2007,14.3,313.0542483,7.6995085,2.06735992,237,88.2,2.46,209.91,0.000007
8/26/2007,14.3,298.9477503,7.5732282,7.50032902,238,83.23,1.33,192.44,0.000108
8/27/2007,14.3,284.6365261,7.7580783,9.4957571,239,88.4,2.77,211.29,0.001236
8/28/2007,14.3,271.6022437,7.3685998,4.88003016,240,88.86,2.32,215.57,0.000309
8/29/2007,14.3,261.3265711,7.7905472,6.08543348,241,91.21,2.76,209.69,0.000077
8/30/2007,14.3,254.907243,7.0281798,31.9349499,242,90.3,2.87,216.89,0.000045
8/31/2007,14.3,251.9062614,7.4633412,5.90204859,243,95.04,2.18,207.03,0.000004
9/1/2007,14.3,251.5016948,8.3892769,7.81942129,244,90.05,2.31,225.1,0
9/2/2007,14.4,252.871612,8.4301337,7.96240044,245,92.2,2.16,221.57,0
9/3/2007,14.4,255.1940817,7.501408,1.1354177,246,90.79,2.27,218.65,0
9/4/2007,14.4,257.6471725,6.4732124,15.3077536,247,88.88,2.26,216.56,0.000001
9/5/2007,14.3,259.4089532,6.477669,27.802145,248,92.66,3.22,214.88,0.000286
9/6/2007,14.3,259.6574923,5.7496683,10.5353079,249,92.61,2.61,219.25,0.000629
9/7/2007,14.4,257.8211616,7.0605967,6.23022175,250,86.36,2.17,216.79,0.000152
9/8/2007,14.2,254.329544,6.7695106,12.8952532,251,87.83,2.22,218.13,0.000018
9/9/2007,14.1,249.8625255,7.4176816,28.796093,252,91.43,2.39,216.25,0.000002
9/10/2007,13.7,245.0999922,7.8065984,0.453980654,253,90.69,2.24,224.29,0
9/11/2007,13.5,240.72183,7.5536384,1.89660966,254,90.63,2.72,220.94,0
9/12/2007,13.5,237.4079249,7.4154928,10.5447388,255,90.3,2.32,221.88,0.000002
9/13/2007,13.2,235.8381629,7.9511387,10.4017639,256,91.14,2.09,218.28,0.000003
9/14/2007,13.3,236.69243,7.0911348,1.52399397,257,89.18,1.84,214.84,0.000074
9/15/2007,8.67,240.4347798,7.7072182,1.5807873,258,89.19,1.92,220.17,0.000146
9/16/2007,8.04,246.6659367,7.5442152,3.02202272,259,85.6,1.04,199.12,0.000057
9/17/2007,8.67,254.7707928,7.7483264,21.3279953,260,85.74,1.67,205.69,0.000007
9/18/2007,8.67,264.1342403,6.402284,11.9235992,261,88.44,1.6,226.04,0
9/19/2007,8.04,274.1411711,7.31511,6.07058573,262,81.71,1.89,203.19,0
9/20/2007,7.53,284.1764773,7.3109161,1.97889531,263,85.38,1.66,210.66,0.000493
9/21/2007,7.73,293.6250511,7.3802776,0.315842599,264,83.5,2.2,218.98,0.000872
9/22/2007,7.73,301.8717846,7.0034593,0.457587153,265,79.15,2.13,203.11,0.000295
9/23/2007,7.53,308.4300578,5.8473322,6.5284481,266,71.93,1.01,190.65,0.000102
9/24/2007,7.53,313.3272037,4.194662197,27.6385918,267,83.06,1.63,175.33,0.000222
9/25/2007,7.63,316.7190428,2.4261442,56.5946426,268,92.54,1.22,169.68,0.006112
9/26/2007,7.63,318.7613962,3.0031103,1.69531059,269,88.44,2.18,205.68,0.005799
9/27/2007,7.53,319.6100846,5.8449462,4.40266323,270,89.9,2.45,215.45,0.004357
9/28/2007,7.43,319.4209288,4.159662837,11.2319078,271,91.58,2,200.72,0.001828
9/29/2007,7.73,318.3497498,3.1150505,47.7080727,272,87.33,1.83,186.13,0.008565
9/30/2007,7.73,316.5523682,4.77784257,1.82318521,273,81.46,1.15,217.98,0.00795
10/1/2007,7.53,314.1995084,5.3219286,1.22260928,274,75.72,1.1,231.84,0.002353
10/2/2007,7.43,311.5215087,5.6152161,0.355875134,275,68.26,0.97,218.8,0.000672
10/3/2007,7.43,308.7636107,5.9946126,0.444548547,276,59.05,1,217.66,0.000234
10/4/2007,6.29,306.1710562,6.178753,0.652428925,277,67.49,1.64,226.05,0.000088
10/5/2007,6.38,303.9890868,6.2767996,0.321931034,278,80.01,1.57,217.72,0.00002
10/6/2007,6.29,302.4629443,6.8574785,0.901341319,279,78.58,1.52,216.33,0.000001
10/7/2007,6.11,301.8378704,6.3225541,0.830873311,280,84.13,1.95,214.34,0
10/8/2007,6.02,302.3591069,6.4065015,5.53803015,281,85.48,1.89,218.65,0
10/9/2007,5.67,304.1776408,5.4899347,0,282,78.76,1.66,216.91,0
10/10/2007,5.59,307.0674419,5.4136323,6.86094379,283,69.14,1.58,227.06,0.000002
10/11/2007,5.59,310.7082252,4.20968791,0.377127349,284,78.9,1.7,219.1,0
10/12/2007,5.67,314.7797058,4.636567,0.365495026,285,77.06,1.69,223.84,0
10/13/2007,5.67,318.9615988,4.16237811,1.37234569,286,79,1.72,215.59,0.00076
10/14/2007,5.59,322.9336193,4.42555095,0.355441153,287,76.35,1.52,200.46,0.001231
10/15/2007,5.59,326.3754824,3.3840452,25.6097965,288,73.33,1.78,206.59,0.000716
10/16/2007,5.59,328.9669032,1.0144779,30.9733677,289,80.8,1.84,209.05,0.009243
10/17/2007,5.59,330.45263,1.363438,0.621885538,290,86.31,2.2,199.68,0.012562
10/18/2007,5.59,330.8375444,1.9573443,1.25453579,291,53.88,1.21,204.66,0.010587
10/19/2007,5.59,330.191561,1.5313795,0.764505982,292,45.11,0.75,189.26,0.00878
10/20/2007,5.41,328.5845946,1.2812519,0.821912646,293,78.37,1.13,244.96,0.00581
10/21/2007,5.41,326.08656,0.9699553,0.217087135,294,87.04,1.96,231.03,0.00425
10/22/2007,5.33,322.7673718,0.9522095,0.116452031,295,78.23,1.16,251.74,0.00356
10/23/2007,5.33,318.6969449,0.6758863,0.306937099,296,72.2,0.77,226.17,0.00281
10/24/2007,5.33,313.945194,0.569761,0.070001327,297,68.24,0.95,225.59,0.001799
10/25/2007,5.33,308.6461579,1.5368311,0,298,71.95,1.1,223.73,0.000982
10/26/2007,5.24,303.190372,1.6576511,1.07369685,299,78.46,1.27,231.12,0.000478
10/27/2007,5.24,298.0324959,1.4980389,0.660106301,300,69.14,1.43,233.88,0.000245
10/28/2007,5.24,293.6271891,1.2523155,0,301,64.22,1.36,223.74,0.00013
10/29/2007,5.24,290.429111,1.0652944,1.1959331,302,66.07,1.5,222.3,0.000065
10/30/2007,5.76,288.8929211,1.1023335,0,303,71.11,1.64,233.1,0.000041
10/31/2007,4.84,289.4732791,1.254802,0.386686563,304,64.45,1.19,238.35,0.000032
11/1/2007,4.76,292.6248444,0.1623048,0,305,71.6,0.94,244.03,0.000026
11/2/2007,4.76,298.5714057,0.3559451,0.302963614,306,69.65,0.53,276.1,0.000019
11/3/2007,4.76,306.6132692,0.8474787,0,307,65.29,0.8,260.27,0.000014
11/4/2007,4.6,315.8198699,0.9098117,0.228595227,308,69.4,1.04,236.17,0.000003
11/5/2007,4.45,325.2606432,0.99495,0.19739303,309,85.35,1.75,229.74,0
11/6/2007,4.37,334.0050242,0.7154672,0,310,84.36,1.29,229.8,0
11/7/2007,4.07,341.1224482,0.4786654,0,311,85.81,1.39,219.8,0
11/8/2007,4.07,345.6823505,0.0262327,2.14836836,312,85.51,1.83,214.41,0
11/9/2007,4,346.7541663,-1.163295,7.59361315,313,66.31,1.21,210.27,0.000543
11/10/2007,4.22,343.729707,-1.33345358,0,314,65.61,1.3,209.31,0.000975
11/11/2007,3.79,337.290289,-1.65277481,0.017078973,315,66.4,1.32,213.68,0.000693
11/12/2007,3.71,328.4396046,-1.28204599,0.047916379,316,72.71,1.26,210.36,0.000641
11/13/2007,3.71,318.1813465,-1.35134906,0.048000913,317,76.73,1.17,201.91,0.000599
11/14/2007,4.22,307.5192071,-1.97214148,0.280744553,318,49.14,0.49,205.29,0.000553
11/15/2007,4.15,297.4568789,-2.12308914,0,319,54.36,0.46,197.56,0.000487
11/16/2007,3.38,288.9980544,-2.11043815,0,320,38.72,1.06,216.46,0.000422
11/17/2007,3.31,283.1464261,-2.027501048,0.030969804,321,36.19,0.81,261.73,0.000361
11/18/2007,3.31,280.5969766,-1.21129377,0.079879746,322,40.89,0.88,234.06,0.000304
11/19/2007,3.31,280.8098491,-0.6117004,0,323,43.08,1.54,215.78,0.000264
11/20/2007,3.31,282.936477,-1.07606619,0.297269225,324,38.62,1.55,218.94,0.000238
11/21/2007,3.12,286.1282935,-2.023554553,0,325,41.79,0.56,259.81,0.000221
11/22/2007,3.12,289.536732,-2.26490956,0.0110511,326,47.66,1.5,13.66,0.0002
11/23/2007,3.12,292.3132257,-2.001253667,0,327,45.37,0.49,318.83,0.000179
11/24/2007,3.12,293.609208,-1.995451079,0,328,52.08,0.87,288.6,0.00016
11/25/2007,2.92,292.5761121,-2.16326091,0.252412349,329,47.83,1.13,324.56,0.00014
11/26/2007,2.99,288.6659931,-1.69329693,0.008037164,330,45.34,1.41,346.69,0.000122
11/27/2007,2.99,282.5333919,-1.29917908,0,331,50.3,1.12,298.02,0.000105
11/28/2007,3.05,275.1334713,-2.23992744,0.412689,332,47.41,1.32,313.33,0.000092
11/29/2007,3.05,267.4213939,-2.54971477,0.357653767,333,54.64,0.9,241.64,0.000075
11/30/2007,2.99,260.3523224,-2.97054229,0,334,60.32,1.88,237.71,0.000068
12/1/2007,2.92,254.8814195,-3.5805704,0,335,53.41,1.21,237.75,0.000063
12/2/2007,2.86,251.9638479,-3.8198895,0,336,50.75,1.6,226.55,0.000058
12/3/2007,2.86,252.5547701,-4.6621819,0,337,60.61,1.23,242.85,0.000055
12/4/2007,2.86,257.3031196,-4.3586091,0,338,42.81,1.96,10.48,0.000051
12/5/2007,2.8,265.6329118,-4.3772659,0,339,48.7,1.06,294.1,0.000047
12/6/2007,2.8,276.6619329,-4.2719768,0,340,45.09,0.74,277.56,0.000044
12/7/2007,2.74,289.5079691,-3.9887699,0,341,55,1.9,234.46,0.000042
12/8/2007,2.74,303.2888064,-4.1055069,0,342,44.79,1.41,250.81,0.00004
12/9/2007,2.8,317.1222312,-4.4545599,0,343,49.56,0.89,253.1,0.000038
12/10/2007,2.8,330.1260294,-4.9547959,0,344,57.28,1.91,233.86,0.000036
12/11/2007,2.8,341.4179874,-5.4804376,0,345,65.43,2.45,236.67,0.000042
12/12/2007,2.8,350.2899482,-4.8971462,0,346,61.08,1.36,231.74,0.000034
12/13/2007,2.74,356.7299832,-4.005025,0,347,63.2,2.24,233.83,0.000037
12/14/2007,2.74,360.9002207,-4.6924917,0,348,35.87,1.64,235.19,0.000031
12/15/2007,2.74,362.9627893,-5.1486382,0,349,30.97,1.29,229.14,0.000029
12/16/2007,2.68,363.0798173,-5.8392518,0,350,26.57,1.06,240.76,0.000028
12/17/2007,2.68,361.413433,-4.7789513,0,351,31.37,1.2,275.36,0.000026
12/18/2007,2.74,358.1257648,-4.929127,0,352,35.31,1.35,250.82,0.000025
12/19/2007,2.68,353.3789412,-4.2141248,0,353,28.63,2.23,257.65,0.000023
12/20/2007,2.74,347.3350904,-3.5194167,0,354,34.88,2.79,289.53,0.000022
12/21/2007,2.74,340.156341,-3.7693368,0,355,35.48,3.12,303.5,0.00002
12/22/2007,2.74,332.0048212,-3.8067436,0,356,32.6,3.01,348.75,0.000018
12/23/2007,2.45,323.0426596,-4.111943,0,357,33.05,1.44,298.68,0.000017
12/24/2007,2.63,313.4319843,-4.0456482,0,358,36.26,1.69,279.78,0.000015
12/25/2007,2.39,303.334924,-4.2338826,0,359,32.86,1.53,268.74,0.000014
12/26/2007,2.39,292.9136068,-4.3244298,0,360,33.6,1.37,266.42,0.000012
12/27/2007,2.39,282.3301613,-4.3783022,0,361,31.13,1.8,285.72,0.000011
12/28/2007,2.39,271.7467157,-4.5917059,0,362,30.25,1.64,274.41,0.000007
12/29/2007,2.39,261.3253986,-4.1363604,0,363,24.11,1.88,282.64,0.000003
12/30/2007,2.39,251.2283382,-4.2002497,0,364,22.05,1.51,292.71,0.000001
12/31/2007,2.39,241.617663,-4.0814802,0,365,22.93,1.44,249.52,0.000001
1/1/2008,3.57,344.956488,-4.4251523,0.038176529,1,25.38,2.12,227.71,0.000001
1/2/2008,3.57,340.5382856,-4.7295517,0,2,26.06,1.97,218.8,0.000001
1/3/2008,3.61,335.9876312,-5.0315265,0,3,30.71,1.11,233.65,0.000001
1/4/2008,3.57,331.1720726,-5.5695858,0.038176529,4,27.06,1.07,234.54,0
1/5/2008,3.51,325.9591578,-5.2942675,0,5,31.38,0.69,288.02,0
1/6/2008,3.51,320.2164347,-5.2495422,2.44400835,6,52.46,1.24,234.93,0
1/7/2008,2.83,313.8114512,-4.2346359,0.131381765,7,45.24,0.62,274.2,0
1/8/2008,2.77,306.6117552,-4.2576828,1.53459585,8,39.13,0.95,262.57,0
1/9/2008,2.77,298.4848947,-3.8847471,0.875416696,9,32.35,1.9,238.99,0
1/10/2008,2.77,289.4092506,-3.9357113,3.1678853,10,36.11,2.74,237.3,0
1/11/2008,3.03,279.8065356,-4.3384553,0.069320537,11,40.14,2.22,255.38,0
1/12/2008,2.68,270.2092955,-4.6513228,0.37822023,12,45.39,1.73,275.12,0
1/13/2008,2.57,261.1500758,-4.6065098,0.118002243,13,56.65,2.08,254.02,0
1/14/2008,2.77,253.1614224,-4.9830749,0,14,40.67,2.28,278.98,0
1/15/2008,2.86,246.775881,-4.9762093,0.22828196,15,36.98,2.18,290,0
1/16/2008,2.74,242.5259972,-5.0971126,0.105487771,16,36.64,1.06,285.39,0
1/17/2008,2.65,240.9443169,-5.0164785,7.35246325,17,50.38,2.42,249.83,0
1/18/2008,2.65,242.3846572,-5.8522174,3.68341112,18,71.79,4.43,227.04,0
1/19/2008,2.68,246.4859216,-5.1167624,0.17983155,19,87.65,4.72,217.1,0.004232
1/20/2008,2.68,252.7082852,-5.0898152,0,20,50.71,3.86,233.76,0.0051
1/21/2008,2.65,260.5119231,-6.0329048,0.062145192,21,39.83,3.04,244.52,0.004819
1/22/2008,2.57,269.3570102,-6.9881394,11.5987597,22,38.62,3.77,226.43,0.005251
1/23/2008,2.91,278.7037216,-7.8359616,5.41082191,23,87.95,4.53,209.28,0.013873
1/24/2008,3.25,288.0122324,-7.5894489,0,24,45.28,3.39,218.45,0.018043
1/25/2008,3.28,296.7427176,-7.5899987,0,25,53.44,2.58,207.7,0.016338
1/26/2008,3.31,304.4642928,-7.5410366,0.566159308,26,63.57,2.39,202.08,0.015786
1/27/2008,3.31,311.1818358,-8.9662815,0,27,51.87,1.56,260.13,0.015967
1/28/2008,3.31,317.0091648,-8.7168763,0,28,54.53,2.56,239.98,0.015656
1/29/2008,3.15,322.0600983,-7.7947801,0,29,72.05,3.42,229.42,0.014763
1/30/2008,3.08,326.4484545,-9.8142927,0.03114401,30,78.88,3.25,221.41,0.012626
1/31/2008,3.08,330.2880517,-9.3526783,0.03114401,31,56.04,1.46,272.77,0.011325
2/1/2008,3.15,333.6927084,-9.3817294,0,32,41.02,1.39,292.72,0.010739
2/2/2008,3.08,336.7762427,-9.5364212,0,33,44.72,1.92,252.53,0.01003
2/3/2008,2.99,339.6184701,-8.7363132,0,34,56.84,2.32,236.88,0.009462
2/4/2008,3,342.1631945,-7.6692353,0,35,46.25,2.84,255.34,0.008929
2/5/2008,3.08,344.3202168,-6.5717926,0.0110511,36,42.32,3.29,247.15,0.008383
2/6/2008,3.05,345.999338,-5.6240112,0,37,39.44,4.07,243.17,0.007806
2/7/2008,2.86,347.110359,-4.160095,0.0110511,38,52.47,3.65,235.9,0.007699
2/8/2008,2.86,347.5630808,-4.2090056,0,39,59.22,4.85,229.08,0.008185
2/9/2008,2.68,347.2673043,-4.4218231,0,40,48.17,3.19,230.54,0.006564
2/10/2008,2.63,346.1328304,-4.8848729,0.276388496,41,29,3.25,243.69,0.006146
2/11/2008,2.65,344.1203738,-5.3436903,0.023106845,42,25.61,3.64,246.44,0.005732
2/12/2008,2.68,341.3943037,-6.5652228,0,43,27.12,3.75,246.21,0.005342
2/13/2008,2.71,338.1699031,-6.9191754,0,44,30.43,1.68,293.73,0.005013
2/14/2008,2.8,334.6624547,-7.2590663,0,45,30.22,1.76,266.48,0.004701
2/15/2008,2.8,331.0872415,-6.9131483,0,46,29.76,2.94,299.86,0.004365
2/16/2008,2.83,327.6595464,-6.1659199,0,47,29.64,2.45,317.75,0.004001
2/17/2008,2.74,324.5946523,-5.4358475,0,48,50.08,2.48,249.78,0.003621
2/18/2008,2.63,322.1078421,-5.7131354,0,49,71.91,2.81,206,0.003408
2/19/2008,2.63,320.349921,-6.6743293,0.659015179,50,74.49,1.27,195.51,0.003377
2/20/2008,2.65,319.2137834,-6.7463045,0,51,49.7,1.65,343.17,0.00324
2/21/2008,2.74,318.5278461,-5.4387162,0.012055745,52,39.44,1.5,308.57,0.002855
2/22/2008,2.71,318.1205259,-4.8217911,0.864948392,53,45.53,1.97,258.52,0.002115
2/23/2008,2.74,317.8202395,-3.9175101,0,54,55.57,2.17,246.31,0.001693
2/24/2008,2.8,317.4554037,-3.254195,0.061001159,55,54.45,1.76,236.82,0.00156
2/25/2008,2.68,316.8544352,-3.0993406,0,56,47.24,2.47,242.58,0.001452
2/26/2008,2.57,315.8457509,-4.5646817,0,57,37.44,1.64,246.67,0.00136
2/27/2008,2.48,314.3357478,-5.0775252,0.013060391,58,31.84,2.93,330.65,0.001252
2/28/2008,2.48,312.542745,-3.7075134,0.16028136,59,24.41,1.13,346.97,0.001057
2/29/2008,2.51,310.7630416,-3.5533264,0.401112527,60,29.31,1.71,278.23,0.000865
3/1/2008,2.95,309.2929372,-3.6654461,0,61,38.61,1.63,247.49,0.000703
3/2/2008,2.86,308.428731,-3.50318,0.104766026,62,56.92,1.47,237.74,0.008744
3/3/2008,2.92,308.4667223,-3.8961378,5.4632163,63,75.04,1.93,218.47,0.020157
3/4/2008,2.86,309.7032105,-5.5268939,0.168752566,64,70.06,1.23,271.61,0.032371
3/5/2008,2.92,312.4344949,-4.5828474,0.019037373,65,61.3,0.84,258.89,0.032494
3/6/2008,2.77,316.8201254,-3.8199611,0,66,49.62,1.38,288.54,0.025807
3/7/2008,2.71,322.4726535,-2.81474728,0.194495708,67,59.93,1.33,254.8,0.018117
3/8/2008,2.65,328.8678815,-3.1446058,0.106955014,68,54.4,1.55,275.58,0.014716
3/9/2008,2.65,335.4816114,-3.01078801,0.211499527,69,44.43,1.35,278.51,0.01201
3/10/2008,2.6,341.7896454,-1.55541315,0,70,40.57,1.3,260.85,0.009136
3/11/2008,2.63,347.2677857,-1.56653109,0.245760709,71,35.91,1.53,246.12,0.006395
3/12/2008,2.6,351.3918343,-0.350565,0,72,38.22,1.68,237.75,0.005402
3/13/2008,2.68,353.6375935,-0.2190663,2.85528064,73,51.58,2.37,225.96,0.005294
3/14/2008,2.65,353.6580369,-0.4141663,1.82296276,74,57.85,2.11,235.94,0.004896
3/15/2008,2.6,351.8148248,-0.7720338,0.309141427,75,53.07,1.82,220.51,0.004558
3/16/2008,2.6,348.6467892,-0.5065574,0.750648379,76,51.31,1.58,226.35,0.003283
3/17/2008,2.63,344.6927618,-2.20003293,0.213037044,77,57.09,2.02,236.76,0.00339
3/18/2008,2.63,340.4915745,-1.56933568,0.401263863,78,57.06,2.29,231.35,0.002905
3/19/2008,2.57,336.5820593,-1.61431029,0.126523226,79,51.68,2.1,234.11,0.005204
3/20/2008,2.54,333.503048,-0.9793172,0.066097558,80,56.57,2.63,236.24,0.006531
3/21/2008,2.68,331.7933724,-0.9328309,0.338500023,81,51,1.83,247.06,0.005484
3/22/2008,2.51,331.839315,-0.3868365,0,82,42.07,1.61,234.62,0.004475
3/23/2008,2.54,333.41696,-0.6883058,1.167557,83,39.41,1.89,243,0.003708
3/24/2008,2.54,336.1498425,-0.5632098,0.600699365,84,42.37,1.22,254.46,0.002619
3/25/2008,2.51,339.6614972,-0.0571353,0.251338392,85,43.46,1.94,230.59,0.002083
3/26/2008,2.51,343.575459,0.4068692,0.010000191,86,38.12,1.93,238.24,0.001707
3/27/2008,2.54,347.5152628,0.1879353,0.085024752,87,43.21,1.85,234.96,0.001463
3/28/2008,2.57,351.1044436,-0.1007894,2.11069846,88,47.94,2.65,228.18,0.001575
3/29/2008,2.54,353.966536,0.0913494,8.79234505,89,41.64,2.69,225.75,0.001253
3/30/2008,2.57,355.8105512,0.0014683,0.997117579,90,46.72,1.91,224.04,0.001145
3/31/2008,2.57,356.6874046,0.2349442,2.06873822,91,46.34,1.85,218.18,0.000997
4/1/2008,2.74,356.7334879,-1.08594285,3.45401788,92,58.15,2.7,213.64,0.000927
4/2/2008,2.65,356.0851927,-1.81481357,8.61678696,93,67.2,2.81,219.06,0.002392
4/3/2008,2.65,354.8789106,-1.89129516,3.91185403,94,60.5,2.67,225.48,0.00389
4/4/2008,2.68,353.2510332,-1.0601129,5.18227863,95,50.68,2.21,206.77,0.004632
4/5/2008,2.74,351.3379521,-1.65547219,0.28944245,96,63.99,3.01,201.42,0.007687
4/6/2008,2.8,349.2760591,-2.81190285,0.514378488,97,66.67,2.07,203.06,0.020122
4/7/2008,2.71,347.1908772,-1.94960036,0.348115414,98,43.95,1.15,225.33,0.01432
4/8/2008,2.71,345.1644557,-0.1701046,0.081833676,99,49.59,1.35,242.03,0.008829
4/9/2008,2.65,343.2679756,0.1442589,2.94916391,100,53.74,1.91,238.94,0.005869
4/10/2008,2.65,341.5726178,2.0329886,1.59749544,101,49.82,1.51,237.51,0.003464
4/11/2008,2.71,340.1495631,2.5073132,14.8975201,102,57.22,2.51,215.45,0.001753
4/12/2008,2.83,339.0699923,0.7223578,2.15580559,103,65.15,3.46,221.16,0.001338
4/13/2008,2.83,338.4050865,1.2368565,0.6324296,104,56.92,3.36,220.34,0.002695
4/14/2008,2.77,338.2260264,1.288604,1.02831256,105,42.71,2.16,237.33,0.003449
4/15/2008,2.74,338.5568986,2.06973,1.29542041,106,53.7,2.29,227.58,0.002272
4/16/2008,2.83,339.2334117,2.6704323,20.6569748,107,51.39,2.52,231.4,0.001522
4/17/2008,2.92,340.0441799,1.5438485,0.211584628,108,57.58,3.24,225.37,0.001986
4/18/2008,2.99,340.7778177,2.7789036,0.067681514,109,44.12,2.31,238.88,0.001747
4/19/2008,2.92,341.2229391,3.74739513,0.007032519,110,31.66,2.21,240.02,0.00127
4/20/2008,3.02,341.1681586,3.5284702,0.013060392,111,32.61,1.92,235.02,0.000942
4/21/2008,3.08,340.4020904,4.07088843,0.133517861,112,32.55,1.59,224.05,0.000622
4/22/2008,3.12,338.7133487,3.71030176,0.429354399,113,36.95,1.39,251.73,0.000308
4/23/2008,3.25,335.9562326,3.94379155,2.68410635,114,46.03,1.8,234.97,0.000134
4/24/2008,3.34,332.2477796,4.574132889,0.400612891,115,43.83,1.87,243,0.000065
4/25/2008,3.44,327.770712,4.650726884,0.008957848,116,42.69,2.2,237.82,0.000035
4/26/2008,3.47,322.7077523,4.639562866,0.7439394,117,45.2,2.54,238.75,0.000023
4/27/2008,3.57,317.2416227,3.99855242,0.451719582,118,43.95,2.55,229.87,0.000017
4/28/2008,3.57,311.5550456,4.40699958,0.434647322,119,37.65,2.06,234.89,0.000084
4/29/2008,3.57,305.8307432,4.76990796,4.45549297,120,41.69,1.99,236.7,0.00005
4/30/2008,3.75,300.251438,4.589111645,1.36850512,121,44.89,2.35,250.34,0.000029
5/1/2008,4.11,294.9797317,3.97102484,1.34914887,122,38.34,2.42,259.48,0.000017
5/2/2008,4,290.0977443,3.4850101,1.40334427,123,44.12,1.95,245.45,0.000625
5/3/2008,3.93,285.6674752,3.3997455,1.03214252,124,60.75,1.63,207.39,0.002225
